personality,University name,Z-core,Degree Name,District,O/L Maths ,O/L Science,O/L  English ,A/L Combine Maths,A/L Bio,A/L Physics ,A/L Chemistry,Public/Private
Open,SLIIT,0.0003,IT Special,Kilinochchi,B,B,C,S,,S,S,Private
Open,SLIIT,0.2253,IT Special,Kurunegala,B,C,C,S,,S,S,Private
Open,SLIIT,0.7802,IT Special,Mannar,B,C,C,S,,S,S,Private
Open,SLIIT,0.9253,IT Special,Mullaitivu,B,B,C,S,,S,S,Private
Open,SLIIT,0.1262,IT Special,Nuwara Eliya,B,B,C,S,,S,S,Private
Open,SLIIT,0.03,IT Special,Polonnaruwa,B,B,S,S,,S,S,Private
Open,SLIIT,0.04,IT Special,Puttalam,B,B,C,S,,S,S,Private
Open,SLIIT,0.03,IT Special,Trincomalee,B,B,C,S,,S,S,Private
Open,SLIIT,0.002,IT Special,Vavuniya,B,C,S,S,,S,S,Private
Open,SLIIT,0.0003,IT Special,Colombo,B,C,S,S,,S,S,Private
Open,SLIIT,0.2253,IT Special,Colombo,B,C,S,S,,S,S,Private
Open,SLIIT,0.7802,IT Special,Colombo,A,C,S,S,,S,S,Private
Open,SLIIT,0.9253,IT Special,Colombo,A,C,C,S,,S,S,Private
Open,SLIIT,0.1262,IT Special,Colombo,C,B,C,S,,S,S,Private
Open,SLIIT,0.03,IT Special,Kalutara,C,B,C,S,,S,S,Private
Open,SLIIT,0.04,IT Special,Gampaha,C,B,C,S,,S,S,Private
Open,SLIIT,0.03,IT Special,Matara,B,B,C,S,,S,S,Private
Open,SLIIT,0.002,IT Special,Kandy,B,B,C,S,,S,C,Private
Open,SLIIT,0.0003,IT Special,Kandy,B,B,C,S,,S,C,Private
Open,SLIIT,0.2253,IT Special,Kandy,B,B,C,S,,S,C,Private
Open,SLIIT,0.7802,IT Special,Colombo,B,B,C,S,,S,C,Private
Open,SLIIT,0.9253,IT Special,Kandy,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.1262,IT Special,Galle,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.03,IT Special,Galle,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.04,IT Special,Badulla,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.03,IT Special,Gampaha,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.002,IT Special,Badulla,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.0003,IT Special,Batticaloa,B,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.2253,IT Special,Jaffna,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.7802,IT Special,Kagalle,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.9253,IT Special,Kilinochchi,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.1262,IT Special,Kurunegala,A,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.5,IT Special,Mannar,A,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.6,IT Special,Mullaitivu,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.8,IT Special,Nuwara Eliya,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.52,IT Special,Polonnaruwa,C,A,C,S,,S,S,Private
Extraversion ,SLIIT,0.63,IT Special,Puttalam,C,A,C,S,,S,S,Private
Extraversion ,SLIIT,1.5,IT Special,Trincomalee,C,A,C,S,,S,S,Private
Extraversion ,SLIIT,1.1,IT Special,Vavuniya,C,A,C,S,,S,S,Private
Extraversion ,SLIIT,1.6,IT Special,Colombo,C,A,C,S,,S,S,Private
Extraversion ,SLIIT,0.1236,IT Special,Colombo,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.4526,IT Special,Colombo,C,B,C,S,,S,S,Private
Extraversion ,SLIIT,0.42,IT Special,Colombo,C,B,C,S,,S,S,Private
Agreeableness,SLIIT,0.89,IT Special,Colombo,C,B,C,S,,S,S,Private
Agreeableness,SLIIT,0.6,IT Special,Kalutara,C,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.1,IT Special,Gampaha,C,A,C,S,,S,S,Private
Agreeableness,SLIIT,1.5,IT Special,Matara,C,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.52,IT Special,Kandy,A,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.1,IT Special,Kandy,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,1.4,IT Special,Kandy,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,0,IT Special,Colombo,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,-0.25,IT Special,Kandy,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,-0.1202,IT Special,Galle,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,0.1,IT Special,Galle,B,A,C,S,,S,S,Private
Agreeableness,SLIIT,-0.23,IT Special,Badulla,B,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.6,IT Special,Gampaha,C,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.8,IT Special,Badulla,C,A,C,S,,S,S,Private
Agreeableness,SLIIT,0.52,IT Special,Batticaloa,C,B,C,S,,S,S,Private
Agreeableness,SLIIT,0.63,IT Special,Jaffna,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,1.5,IT Special,Kagalle,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,1.1,IT Special,Kilinochchi,B,B,C,S,,S,S,Private
Agreeableness,SLIIT,1.6,IT Special,Kurunegala,B,B,C,S,,S,S,Private
Open,SLIIT,0.1236,IT Special,Mannar,B,B,C,S,,S,S,Private
Open,SLIIT,0.4526,IT Special,Mullaitivu,B,B,C,S,,S,S,Private
Open,SLIIT,0.42,IT Special,Nuwara Eliya,B,B,C,S,,S,S,Private
Open,SLIIT,0.89,IT Special,Polonnaruwa,B,A,C,S,,S,S,Private
Open,SLIIT,0.6,IT Special,Puttalam,B,A,C,S,,S,S,Private
Open,SLIIT,0.1,IT Special,Trincomalee,B,A,C,S,,S,S,Private
Open,SLIIT,1.5,IT Special,Vavuniya,B,A,C,S,,S,S,Private
Open,SLIIT,0.52,IT Special,Colombo,B,A,C,S,,S,S,Private
Open,SLIIT,0.1,IT Special,Colombo,B,A,C,S,S,S,S,Private
Open,SLIIT,1.4,IT Special,Colombo,B,A,C,,S,S,S,Private
Open,SLIIT,0,IT Special,Colombo,B,A,C,,S,S,S,Private
Open,SLIIT,-0.25,IT Special,Colombo,B,A,C,,S,S,S,Private
Open,SLIIT,-0.1202,IT Special,Kalutara,C,A,C,,S,S,S,Private
Open,SLIIT,-0.125,IT Special,Gampaha,B,A,C,,S,S,S,Private
Open,SLIIT,-0.2252,IT Special,Matara,B,A,C,,S,S,S,Private
Open,SLIIT,-0.2952,IT Special,Kandy,B,B,C,,S,S,S,Private
Open,SLIIT,-0.1992,IT Special,Kandy,B,B,C,,S,S,S,Private
Open,SLIIT,-0.2561,IT Special,Kandy,B,B,C,,S,S,S,Private
Open,SLIIT,0.03,IT Special,Colombo,B,B,C,,S,S,S,Private
Open,SLIIT,0.04,IT Special,Kandy,B,A,C,,S,S,S,Private
Open,SLIIT,0.03,IT Special,Galle,B,A,C,,S,S,S,Private
Open,SLIIT,0.002,IT Special,Galle,B,A,C,,S,S,S,Private
Open,SLIIT,0.0003,IT Special,Badulla,B,A,C,,S,S,S,Private
Open,SLIIT,0.2253,IT Special,Gampaha,B,A,C,,S,S,S,Private
Open,SLIIT,0.7802,IT Special,Matara,B,A,C,,S,S,S,Private
Open,SLIIT,0.9253,IT Special,Galle,B,C,C,,S,S,S,Private
Open,SLIIT,0.1262,IT Special,Kagalle,B,C,C,,S,S,S,Private
Open,SLIIT,0.03,IT Special,Kandy,B,C,C,,S,S,S,Private
Open,SLIIT,0.04,IT Special,Colombo,B,C,C,,S,S,S,Private
Open,SLIIT,0.03,IT Special,Kalutara,B,C,C,,S,S,S,Private
Open,SLIIT,0.002,IT Special,Kalutara,B,C,C,,S,S,S,Private
Open,SLIIT,0.0003,IT Special,Badulla,B,C,C,,S,S,S,Private
Open,SLIIT,0.2253,IT Special,Batticaloa,B,C,C,,S,S,S,Private
Open,SLIIT,0.7802,IT Special,Jaffna,B,C,C,,S,S,S,Private
Open,SLIIT,0.9253,IT Special,Kagalle,B,C,C,,S,S,S,Private
Open,SLIIT,0.1262,IT Special,Kilinochchi,B,C,C,,S,S,S,Private
Open,SLIIT,0.03,IT Special,Kurunegala,A,C,C,,S,S,S,Private
Open,SLIIT,0.04,IT Special,Mannar,A,C,C,,S,S,S,Private
Extraversion ,SLIIT,0.03,IT Special,Mullaitivu,A,C,C,,S,S,S,Private
Extraversion ,SLIIT,0.002,IT Special,Nuwara Eliya,A,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.0003,IT Special,Polonnaruwa,A,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.2253,IT Special,Puttalam,A,C,C,,S,S,S,Private
Extraversion ,SLIIT,0.7802,IT Special,Trincomalee,B,C,C,,S,S,S,Private
Extraversion ,SLIIT,0.9253,IT Special,Vavuniya,B,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.1262,IT Special,Colombo,B,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.03,IT Special,Colombo,B,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.04,IT Special,Colombo,B,B,C,,S,S,S,Private
Extraversion ,SLIIT,0.03,Software Engineering,Colombo,A,B,C,C,,C,S,Private
Extraversion ,SLIIT,0.002,Software Engineering,Colombo,B,C,S,C,,C,S,Private
Extraversion ,SLIIT,0.0003,Software Engineering,Kalutara,B,C,S,C,,C,S,Private
Extraversion ,SLIIT,0.2253,Software Engineering,Gampaha,B,C,S,C,,C,S,Private
Extraversion ,SLIIT,0.7802,Software Engineering,Matara,A,C,S,C,,C,S,Private
Extraversion ,SLIIT,0.9253,Software Engineering,Kandy,A,C,C,C,,C,S,Private
Extraversion ,SLIIT,0.1262,Software Engineering,Kandy,C,B,C,C,,C,C,Private
Extraversion ,SLIIT,0.5,Software Engineering,Kandy,C,B,C,C,,C,C,Private
Extraversion ,SLIIT,0.6,Software Engineering,Colombo,C,B,C,C,,C,C,Private
Extraversion ,SLIIT,0.8,Software Engineering,Kandy,C,B,B,C,,C,C,Private
Extraversion ,SLIIT,0.52,Software Engineering,Galle,C,B,B,C,,C,C,Private
Extraversion ,SLIIT,0.63,Software Engineering,Galle,C,B,B,C,,C,C,Private
Extraversion ,SLIIT,1.5,Software Engineering,Badulla,C,B,B,C,,C,C,Private
Extraversion ,SLIIT,1.1,Software Engineering,Gampaha,C,B,B,C,,C,C,Private
Extraversion ,SLIIT,1.6,Software Engineering,Badulla,C,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.1236,Software Engineering,Batticaloa,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.4526,Software Engineering,Jaffna,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.42,Software Engineering,Kagalle,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.89,Software Engineering,Kilinochchi,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.6,Software Engineering,Kurunegala,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.1,Software Engineering,Mannar,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,1.5,Software Engineering,Mullaitivu,B,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.52,Software Engineering,Nuwara Eliya,A,B,B,C,,C,S,Private
Extraversion ,SLIIT,0.1,Software Engineering,Polonnaruwa,A,B,B,B,,C,S,Private
Extraversion ,SLIIT,1.4,Software Engineering,Puttalam,A,B,A,B,,C,S,Private
Extraversion ,SLIIT,0,Software Engineering,Trincomalee,A,B,A,C,,C,S,Private
Extraversion ,SLIIT,-0.25,Software Engineering,Vavuniya,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,-0.1202,Software Engineering,Colombo,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,0.1,Software Engineering,Colombo,A,A,A,C,,C,S,Private
Conscientiousness,SLIIT,-0.23,Software Engineering,Colombo,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.6,Software Engineering,Colombo,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.8,Software Engineering,Colombo,A,A,A,C,,B,S,Private
Conscientiousness,SLIIT,0.52,Software Engineering,Kalutara,A,A,A,C,,S,S,Private
Conscientiousness,SLIIT,0.63,Software Engineering,Gampaha,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,1.5,Software Engineering,Matara,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,1.1,Software Engineering,Kandy,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,1.6,Software Engineering,Kandy,A,B,C,C,,C,S,Private
Conscientiousness,SLIIT,0.1236,Software Engineering,Kandy,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.4526,Software Engineering,Colombo,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.42,Software Engineering,Kandy,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.89,Software Engineering,Galle,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,0.6,Software Engineering,Galle,B,B,C,C,,C,S,Private
Conscientiousness,SLIIT,0.1,Software Engineering,Badulla,B,B,A,C,,C,S,Private
Conscientiousness,SLIIT,1.5,Software Engineering,Gampaha,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,0.52,Software Engineering,Badulla,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,0.1,Software Engineering,Batticaloa,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,1.4,Software Engineering,Jaffna,A,A,A,C,,C,S,Private
Conscientiousness,SLIIT,0,Software Engineering,Kagalle,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,-0.25,Software Engineering,Kilinochchi,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,-0.1202,Software Engineering,Kurunegala,A,A,C,C,,C,S,Private
Conscientiousness,SLIIT,-0.125,Software Engineering,Mannar,A,B,C,C,,C,S,Private
Conscientiousness,SLIIT,-0.2252,Software Engineering,Mullaitivu,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,-0.2952,Software Engineering,Nuwara Eliya,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,-0.1992,Software Engineering,Polonnaruwa,A,B,A,B,,C,S,Private
Conscientiousness,SLIIT,-0.2561,Software Engineering,Puttalam,A,B,A,,C,C,S,Private
Conscientiousness,SLIIT,0.03,Software Engineering,Trincomalee,A,B,A,,C,C,S,Private
Conscientiousness,SLIIT,0.04,Software Engineering,Vavuniya,A,B,A,,C,C,S,Private
Conscientiousness,SLIIT,0.03,Software Engineering,Colombo,A,B,A,,C,C,S,Private
Conscientiousness,SLIIT,0.002,Software Engineering,Colombo,A,A,A,,C,C,S,Private
Conscientiousness,SLIIT,0.0003,Software Engineering,Colombo,A,A,A,,C,C,S,Private
Conscientiousness,SLIIT,0.2253,Software Engineering,Colombo,A,A,A,,C,C,S,Private
Conscientiousness,SLIIT,0.7802,Software Engineering,Colombo,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.9253,Software Engineering,Kalutara,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.1262,Software Engineering,Gampaha,B,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.03,Software Engineering,Matara,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.04,Software Engineering,Kandy,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.03,Software Engineering,Kandy,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.002,Software Engineering,Kandy,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.0003,Software Engineering,Colombo,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.2253,Software Engineering,Kandy,A,A,B,,C,C,S,Private
Conscientiousness,SLIIT,0.7802,Software Engineering,Galle,B,B,B,,C,C,S,Private
Open,SLIIT,0.9253,Software Engineering,Galle,A,B,B,,C,C,S,Private
Open,SLIIT,0.1262,Software Engineering,Badulla,A,B,B,,C,C,S,Private
Open,SLIIT,0.03,Cyber Security,Gampaha,A,B,B,,C,C,S,Private
Open,SLIIT,0.04,Cyber Security,Matara,A,A,B,B,,S,S,Private
Open,SLIIT,0.03,Cyber Security,Galle,A,A,B,B,,S,S,Private
Open,SLIIT,0.002,Cyber Security,Kagalle,A,A,B,B,,S,S,Private
Open,SLIIT,0.0003,Cyber Security,Kandy,A,A,B,B,,S,S,Private
Open,SLIIT,0.2253,Cyber Security,Colombo,A,A,B,B,,S,S,Private
Open,SLIIT,0.7802,Cyber Security,Kalutara,A,A,B,B,,S,S,Private
Open,SLIIT,0.9253,Cyber Security,Kalutara,B,C,B,B,,S,S,Private
Extraversion ,SLIIT,0.1262,Cyber Security,Batticaloa,B,C,C,B,,S,S,Private
Extraversion ,SLIIT,0.03,Cyber Security,Jaffna,B,C,C,B,,S,S,Private
Extraversion ,SLIIT,0.04,Cyber Security,Kagalle,B,C,C,B,,S,S,Private
Extraversion ,SLIIT,0.03,Cyber Security,Kilinochchi,B,C,C,B,,S,S,Private
Extraversion ,SLIIT,0.002,Cyber Security,Kurunegala,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.0003,Cyber Security,Mannar,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.2253,Cyber Security,Mullaitivu,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.7802,Cyber Security,Nuwara Eliya,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.9253,Cyber Security,Polonnaruwa,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.1262,Cyber Security,Puttalam,B,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.5,Cyber Security,Trincomalee,A,C,C,,C,C,S,Private
Extraversion ,SLIIT,0.6,Cyber Security,Vavuniya,A,C,S,,C,C,S,Private
Extraversion ,SLIIT,0.8,Cyber Security,Colombo,A,C,S,,C,C,S,Private
Extraversion ,SLIIT,0.52,Cyber Security,Colombo,A,B,S,,C,C,S,Private
Extraversion ,SLIIT,0.63,Cyber Security,Colombo,A,B,S,,C,C,S,Private
Extraversion ,SLIIT,1.5,Cyber Security,Colombo,A,C,S,,C,C,S,Private
Extraversion ,SLIIT,1.1,Cyber Security,Colombo,A,C,S,,C,C,S,Private
Extraversion ,SLIIT,1.6,Cyber Security,Kalutara,A,B,S,,C,C,S,Private
Extraversion ,SLIIT,0.1236,Cyber Security,Gampaha,A,B,S,,C,C,S,Private
Extraversion ,SLIIT,0.4526,Cyber Security,Matara,A,B,S,,C,C,S,Private
Extraversion ,SLIIT,0.42,Cyber Security,Kandy,A,B,C,,C,C,S,Private
Extraversion ,SLIIT,0.89,Cyber Security,Kandy,A,B,C,,C,C,S,Private
Extraversion ,SLIIT,0.6,Cyber Security,Kandy,B,C,S,B,,S,S,Private
Extraversion ,SLIIT,0.1,Cyber Security,Colombo,B,C,S,B,,S,S,Private
Extraversion ,SLIIT,1.5,Cyber Security,Kandy,B,C,S,B,,S,S,Private
Extraversion ,SLIIT,0.52,Cyber Security,Galle,A,C,S,B,,S,S,Private
Extraversion ,SLIIT,0.1,Cyber Security,Galle,A,C,C,B,,S,S,Private
Extraversion ,SLIIT,1.4,Cyber Security,Badulla,C,B,C,B,,S,S,Private
Extraversion ,SLIIT,0,Cyber Security,Gampaha,C,B,C,B,,S,S,Private
Extraversion ,SLIIT,-0.25,Cyber Security,Badulla,C,B,C,B,,S,S,Private
Open,SLIIT,-0.1202,Cyber Security,Batticaloa,C,B,B,B,,S,S,Private
Open,SLIIT,0.1,Cyber Security,Jaffna,C,B,B,B,,S,S,Private
Open,SLIIT,-0.23,Cyber Security,Kagalle,C,B,B,B,,S,S,Private
Open,SLIIT,0.6,Cyber Security,Kilinochchi,C,B,B,B,,S,S,Private
Open,SLIIT,0.8,Cyber Security,Kurunegala,C,B,B,B,,S,S,Private
Open,SLIIT,0.52,Cyber Security,Mannar,C,B,B,B,,S,S,Private
Open,SLIIT,0.63,Cyber Security,Mullaitivu,B,B,B,B,,S,S,Private
Open,SLIIT,1.5,Cyber Security,Nuwara Eliya,B,B,B,B,,S,S,Private
Open,SLIIT,1.1,Cyber Security,Polonnaruwa,B,B,B,B,,S,S,Private
Open,SLIIT,1.6,Cyber Security,Puttalam,B,B,B,B,,S,S,Private
Open,SLIIT,0.1236,Cyber Security,Trincomalee,B,B,B,B,,S,S,Private
Open,SLIIT,0.4526,Cyber Security,Vavuniya,B,B,B,B,,S,S,Private
Open,SLIIT,0.42,Cyber Security,Colombo,B,B,B,B,,S,S,Private
Open,SLIIT,0.89,Cyber Security,Colombo,A,B,B,B,,S,S,Private
Open,SLIIT,0.6,Cyber Security,Colombo,A,B,B,B,,S,S,Private
Open,SLIIT,0.1,Cyber Security,Colombo,A,B,A,B,,S,S,Private
Open,SLIIT,1.5,Cyber Security,Colombo,A,B,A,B,,S,S,Private
Open,SLIIT,0.52,Cyber Security,Kalutara,A,B,A,B,,C,S,Private
Open,SLIIT,0.1,Cyber Security,Gampaha,A,B,A,B,,C,S,Private
Open,SLIIT,1.4,Cyber Security,Matara,A,A,A,B,,S,S,Private
Open,SLIIT,0,Cyber Security,Kandy,A,A,C,B,,S,S,Private
Open,SLIIT,-0.25,Cyber Security,Kandy,A,A,C,B,,S,S,Private
Open,SLIIT,-0.1202,Cyber Security,Kandy,A,A,A,B,,S,S,Private
Open,SLIIT,-0.125,Cyber Security,Colombo,A,A,A,B,,S,S,Private
Open,SLIIT,-0.2252,Cyber Security,Kandy,A,B,A,B,,S,S,Private
Open,SLIIT,-0.2952,Cyber Security,Galle,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,-0.1992,Cyber Security,Galle,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,-0.2561,Cyber Security,Badulla,A,B,C,B,,S,S,Private
Conscientiousness,SLIIT,0.03,Cyber Security,Gampaha,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.04,Cyber Security,Matara,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.03,Cyber Security,Galle,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.002,Cyber Security,Kagalle,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.0003,Cyber Security,Kandy,B,B,C,B,,S,S,Private
Conscientiousness,SLIIT,0.2253,Cyber Security,Colombo,B,B,A,B,,S,S,Private
Conscientiousness,SLIIT,0.7802,Cyber Security,Kalutara,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,0.9253,Cyber Security,Kalutara,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,0.1262,Cyber Security,Batticaloa,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,0.03,Cyber Security,Jaffna,A,A,A,B,,S,S,Private
Conscientiousness,SLIIT,0.04,Cyber Security,Kagalle,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.03,Cyber Security,Kilinochchi,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.002,Cyber Security,Kurunegala,A,A,C,B,,S,S,Private
Conscientiousness,SLIIT,0.0003,Cyber Security,Mannar,A,B,C,B,,S,S,Private
Conscientiousness,SLIIT,0.2253,Cyber Security,Mullaitivu,A,B,A,B,,S,S,Private
Conscientiousness,SLIIT,0.7802,Cyber Security,Nuwara Eliya,A,B,A,C,,C,S,Private
Conscientiousness,SLIIT,0.9253,Cyber Security,Polonnaruwa,A,B,A,C,,C,S,Private
Agreeableness,SLIIT,0.1262,Cyber Security,Puttalam,A,B,A,C,,C,S,Private
Agreeableness,SLIIT,0.03,Cyber Security,Trincomalee,A,B,A,C,,C,S,Private
Agreeableness,SLIIT,0.04,Cyber Security,Vavuniya,A,B,A,C,,C,S,Private
Agreeableness,SLIIT,0.03,Cyber Security,Colombo,A,B,A,C,,C,S,Private
Agreeableness,SLIIT,0.002,Cyber Security,Colombo,A,A,A,C,,C,S,Private
Agreeableness,SLIIT,0.0003,Cyber Security,Colombo,A,A,A,C,,C,S,Private
Agreeableness,SLIIT,0.2253,Cyber Security,Colombo,A,A,A,C,,C,S,Private
Agreeableness,SLIIT,0.7802,Cyber Security,Colombo,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.9253,Cyber Security,Kalutara,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.1262,Cyber Security,Gampaha,B,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.03,Cyber Security,Matara,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.04,Cyber Security,Kandy,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.03,Cyber Security,Kandy,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.002,Cyber Security,Kandy,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.0003,Cyber Security,Colombo,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.2253,Cyber Security,Kandy,A,A,B,C,,C,S,Private
Agreeableness,SLIIT,0.7802,Cyber Security,Galle,B,B,B,C,,C,S,Private
Agreeableness,SLIIT,0.9253,Cyber Security,Galle,A,B,B,C,,C,S,Private
Agreeableness,SLIIT,0.1262,Cyber Security,Badulla,A,B,B,C,,C,S,Private
Agreeableness,SLIIT,0.5,Cyber Security,Gampaha,A,B,B,C,,C,S,Private
Agreeableness,SLIIT,0.6,Network Engineering,Badulla,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,0.8,Network Engineering,Batticaloa,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,-0.52,Network Engineering,Jaffna,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,0.63,Network Engineering,Kagalle,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,1.5,Network Engineering,Kilinochchi,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,1.1,Network Engineering,Kurunegala,A,A,B,C,,S,S,Private
Conscientiousness,SLIIT,1.6,Network Engineering,Mannar,B,C,B,C,,S,S,Private
Conscientiousness,SLIIT,0.1236,Network Engineering,Mullaitivu,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.4526,Network Engineering,Nuwara Eliya,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.42,Network Engineering,Polonnaruwa,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.89,Network Engineering,Puttalam,B,C,C,S,,S,S,Private
Conscientiousness,SLIIT,0.6,Network Engineering,Trincomalee,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.1,Network Engineering,Vavuniya,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,1.5,Network Engineering,Colombo,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.52,Network Engineering,Colombo,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0.1,Network Engineering,Colombo,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,1.4,Network Engineering,Colombo,B,C,C,C,,S,S,Private
Conscientiousness,SLIIT,0,Network Engineering,Colombo,A,C,C,C,,S,S,Private
Conscientiousness,SLIIT,-0.25,Network Engineering,Kalutara,A,C,S,C,,S,S,Private
Conscientiousness,SLIIT,-0.1202,Network Engineering,Gampaha,A,C,S,C,,S,S,Private
Conscientiousness,SLIIT,0.1,Network Engineering,Matara,A,B,S,S,,C,S,Private
Conscientiousness,SLIIT,-0.23,Network Engineering,Kandy,A,B,S,S,,C,S,Private
Conscientiousness,SLIIT,0.6,Network Engineering,Kandy,A,C,S,S,,C,S,Private
Conscientiousness,SLIIT,0.8,Network Engineering,Kandy,A,C,S,S,,C,S,Private
Conscientiousness,SLIIT,0.52,Network Engineering,Colombo,A,B,S,S,,C,S,Private
Conscientiousness,SLIIT,0.63,Network Engineering,Kandy,A,B,S,C,,S,S,Private
Conscientiousness,SLIIT,1.5,Network Engineering,Galle,A,B,S,C,,S,S,Private
